"TOA5","IFSC","CR1000","51714","CR1000.Std.32.03","CPU:Experimento 02 MVP.CR1","54022","saida_1s"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","rad_in","rad_ref"
"TS","RN","","","",""
"","","Min","Smp","Smp","Smp"
"2022-09-28 10:27:13",2117,12.34,25.49,346.7,36.71
"2022-09-28 10:27:14",2118,12.34,25.49,338.1,37.37
"2022-09-28 10:27:15",2119,12.34,25.49,341.9,35.37
"2022-09-28 10:27:16",2120,12.34,25.49,343.3,36.71
"2022-09-28 10:27:17",2121,12.34,25.49,339.2,38.71
"2022-09-28 10:27:18",2122,12.34,25.49,314.4,42.71
"2022-09-28 10:27:19",2123,12.34,25.49,347.4,40.04
"2022-09-28 10:27:20",2124,12.34,25.49,350.2,41.38
"2022-09-28 10:27:21",2125,12.34,25.46,349.8,45.38
"2022-09-28 10:27:22",2126,12.34,25.46,350.2,44.05
"2022-09-28 10:27:23",2127,12.34,25.46,345.4,42.71
"2022-09-28 10:27:24",2128,12.34,25.46,344.7,43.38
"2022-09-28 10:27:25",2129,12.34,25.46,342.3,42.05
"2022-09-28 10:27:26",2130,12.34,25.46,313,46.72
"2022-09-28 10:27:27",2131,12.34,25.46,307.5,25.36
"2022-09-28 10:27:28",2132,12.34,25.46,297.5,22.69
"2022-09-28 10:27:29",2133,12.34,25.43,335,26.7
"2022-09-28 10:27:30",2134,12.34,25.43,343.3,25.36
"2022-09-28 10:27:31",2135,12.34,25.43,330.9,26.03
"2022-09-28 10:27:32",2136,12.34,25.43,292,29.37
"2022-09-28 10:27:33",2137,12.34,25.43,303.7,45.38
"2022-09-28 10:27:34",2138,12.34,25.43,324.7,54.73
"2022-09-28 10:27:35",2139,12.34,25.43,308.9,60.73
"2022-09-28 10:27:36",2140,12.34,25.43,323.7,66.07
"2022-09-28 10:27:37",2141,12.34,25.4,316.8,68.07
"2022-09-28 10:27:38",2142,12.34,25.43,304,68.74
"2022-09-28 10:27:39",2143,12.34,25.4,309.6,72.08
"2022-09-28 10:27:40",2144,12.34,25.4,320.9,72.08
"2022-09-28 10:27:41",2145,12.34,25.4,321.6,68.07
"2022-09-28 10:27:42",2146,12.34,25.4,322.6,63.4
"2022-09-28 10:27:43",2147,12.34,25.4,320.2,61.4
"2022-09-28 10:27:44",2148,12.34,25.4,316.4,62.07
"2022-09-28 10:27:45",2149,12.34,25.37,311.6,64.07
"2022-09-28 10:27:46",2150,12.34,25.37,316.8,70.74
"2022-09-28 10:27:47",2151,12.34,25.37,312.3,73.41
"2022-09-28 10:27:48",2152,12.34,25.37,309.9,73.41
"2022-09-28 10:27:49",2153,12.34,25.37,312.3,68.74
"2022-09-28 10:27:50",2154,12.34,25.37,313,61.4
"2022-09-28 10:27:51",2155,12.34,25.37,311.6,53.39
"2022-09-28 10:27:52",2156,12.34,25.37,295.8,50.05
"2022-09-28 10:27:53",2157,12.34,25.34,296.5,49.39
"2022-09-28 10:27:54",2158,12.34,25.34,294.4,49.39
"2022-09-28 10:27:55",2159,12.34,25.34,293.7,49.39
"2022-09-28 10:27:56",2160,12.34,25.34,289.6,47.39
"2022-09-28 10:27:57",2161,12.34,25.31,277.9,42.71
"2022-09-28 10:27:58",2162,12.34,25.31,260.7,38.71
"2022-09-28 10:27:59",2163,12.34,25.31,254.1,41.38
"2022-09-28 10:28:00",2164,12.34,25.31,267.9,47.39
"2022-09-28 10:28:01",2165,12.34,25.31,289.6,50.72
"2022-09-28 10:28:02",2166,12.34,25.31,291.3,52.06
"2022-09-28 10:28:03",2167,12.34,25.31,304.7,53.39
"2022-09-28 10:28:04",2168,12.34,25.28,305.4,55.39
"2022-09-28 10:28:05",2169,12.34,25.28,309.6,57.4
"2022-09-28 10:28:06",2170,12.34,25.28,307.5,57.4
"2022-09-28 10:28:07",2171,12.34,25.25,308.2,58.73
"2022-09-28 10:28:08",2172,12.34,25.25,307.1,60.07
"2022-09-28 10:28:09",2173,12.34,25.25,308.9,61.4
"2022-09-28 10:28:10",2174,12.34,25.25,305.8,60.73
"2022-09-28 10:28:11",2175,12.34,25.22,307.5,62.73
"2022-09-28 10:28:12",2176,12.34,25.22,305.8,61.4
"2022-09-28 10:28:13",2177,12.34,25.19,313.7,62.73
"2022-09-28 10:28:14",2178,12.34,25.19,317.1,64.74
"2022-09-28 10:28:15",2179,12.34,25.19,320.2,66.74
"2022-09-28 10:28:16",2180,12.34,25.16,317.8,65.4
"2022-09-28 10:28:17",2181,12.34,25.16,313,64.74
"2022-09-28 10:28:18",2182,12.34,25.16,313.7,64.07
"2022-09-28 10:28:19",2183,12.34,25.16,314,59.4
"2022-09-28 10:28:20",2184,12.34,25.13,315.1,58.06
"2022-09-28 10:28:21",2185,12.34,25.13,309.9,66.74
"2022-09-28 10:28:22",2186,12.34,25.13,312,65.4
"2022-09-28 10:28:23",2187,12.34,25.13,315.1,64.74
"2022-09-28 10:28:24",2188,12.34,25.13,307.8,64.74
"2022-09-28 10:28:25",2189,12.34,25.1,303.7,67.41
"2022-09-28 10:28:26",2190,12.34,25.1,310.6,62.73
"2022-09-28 10:28:27",2191,12.34,25.1,283.7,58.73
"2022-09-28 10:28:28",2192,12.34,25.07,299.6,62.73
"2022-09-28 10:28:29",2193,12.34,25.07,319.9,64.07
"2022-09-28 10:28:30",2194,12.34,25.07,290.6,64.74
"2022-09-28 10:28:31",2195,12.33,25.07,286.1,65.4
"2022-09-28 10:28:32",2196,12.34,25.07,281.7,65.4
"2022-09-28 10:28:33",2197,12.34,25.07,283.4,65.4
"2022-09-28 10:28:34",2198,12.33,25.04,303.7,67.41
"2022-09-28 10:28:35",2199,12.34,25.04,299.6,70.08
"2022-09-28 10:28:36",2200,12.34,25.04,331.9,66.74
"2022-09-28 10:28:37",2201,12.34,25.04,331.9,62.73
"2022-09-28 10:28:38",2202,12.34,25.01,332.3,66.74
"2022-09-28 10:28:39",2203,12.34,25.01,331.3,66.07
"2022-09-28 10:28:40",2204,12.34,25.01,331.9,66.74
"2022-09-28 10:28:41",2205,12.34,25.01,331.6,66.74
"2022-09-28 10:28:42",2206,12.34,25.01,331.3,65.4
"2022-09-28 10:28:43",2207,12.34,25.01,331.3,68.07
"2022-09-28 10:28:44",2208,12.34,25.01,330.6,66.74
"2022-09-28 10:28:45",2209,12.34,24.98,326.4,64.74
"2022-09-28 10:28:46",2210,12.34,24.98,325.7,64.74
"2022-09-28 10:28:47",2211,12.34,24.98,323,66.07
"2022-09-28 10:28:48",2212,12.34,24.95,327.8,68.07
"2022-09-28 10:28:49",2213,12.34,24.95,317.1,64.74
"2022-09-28 10:28:50",2214,12.34,24.95,312.7,65.4
"2022-09-28 10:28:51",2215,12.34,24.95,311.3,64.07
"2022-09-28 10:28:52",2216,12.34,24.95,313.7,64.07
"2022-09-28 10:28:53",2217,12.34,24.95,313,64.07
"2022-09-28 10:28:54",2218,12.34,24.95,316.1,66.74
"2022-09-28 10:28:55",2219,12.34,24.95,316.8,63.4
"2022-09-28 10:28:56",2220,12.34,24.92,313.7,60.73
"2022-09-28 10:28:57",2221,12.34,24.92,312.7,60.73
"2022-09-28 10:28:58",2222,12.34,24.92,313.7,62.07
"2022-09-28 10:28:59",2223,12.34,24.92,315.1,60.07
"2022-09-28 10:29:00",2224,12.34,24.92,329.9,60.73
"2022-09-28 10:29:01",2225,12.34,24.89,330.9,61.4
"2022-09-28 10:29:02",2226,12.34,24.89,336.1,61.4
"2022-09-28 10:29:03",2227,12.34,24.89,340.2,62.07
"2022-09-28 10:29:04",2228,12.34,24.89,342.3,61.4
"2022-09-28 10:29:05",2229,12.34,24.89,342.3,64.07
"2022-09-28 10:29:06",2230,12.34,24.89,339.2,63.4
"2022-09-28 10:29:07",2231,12.34,24.89,337.8,62.07
"2022-09-28 10:29:08",2232,12.34,24.89,335.7,59.4
"2022-09-28 10:29:09",2233,12.34,24.89,334.3,60.06
"2022-09-28 10:29:10",2234,12.34,24.89,322.3,60.06
"2022-09-28 10:29:11",2235,12.34,24.89,315.8,58.73
"2022-09-28 10:29:12",2236,12.34,24.89,315.8,61.4
"2022-09-28 10:29:13",2237,12.34,24.89,311.6,60.06
"2022-09-28 10:29:14",2238,12.34,24.89,310.6,60.06
"2022-09-28 10:29:15",2239,12.34,24.89,325.7,70.07
"2022-09-28 10:29:16",2240,12.34,24.89,324.7,69.41
"2022-09-28 10:29:17",2241,12.34,24.89,324,68.74
"2022-09-28 10:29:18",2242,12.34,24.89,323.7,68.07
"2022-09-28 10:29:19",2243,12.34,24.89,323.3,72.74
"2022-09-28 10:29:20",2244,12.34,24.89,323,69.41
"2022-09-28 10:29:21",2245,12.34,24.89,322.6,68.07
"2022-09-28 10:29:22",2246,12.34,24.89,322.6,68.07
"2022-09-28 10:29:23",2247,12.34,24.89,322.6,68.07
"2022-09-28 10:29:24",2248,12.34,24.87,322.3,68.07
"2022-09-28 10:29:25",2249,12.34,24.89,321.3,70.07
"2022-09-28 10:29:26",2250,12.34,24.89,306.8,62.73
"2022-09-28 10:29:27",2251,12.34,24.89,305.8,61.4
"2022-09-28 10:29:28",2252,12.34,24.89,305.4,61.4
"2022-09-28 10:29:29",2253,12.34,24.87,309.2,62.07
"2022-09-28 10:29:30",2254,12.34,24.87,294.1,61.4
"2022-09-28 10:29:31",2255,12.34,24.87,306.8,60.06
"2022-09-28 10:29:32",2256,12.34,24.89,306.1,60.06
"2022-09-28 10:29:33",2257,12.34,24.89,297.8,60.06
"2022-09-28 10:29:34",2258,12.34,24.89,302.3,60.73
"2022-09-28 10:29:35",2259,12.34,24.89,314,62.73
"2022-09-28 10:29:36",2260,12.34,24.89,321.9,70.07
"2022-09-28 10:29:37",2261,12.34,24.89,322.6,69.41
"2022-09-28 10:29:38",2262,12.34,24.89,323,68.07
"2022-09-28 10:29:39",2263,12.34,24.89,323.3,68.74
"2022-09-28 10:29:40",2264,12.34,24.89,323.7,68.74
"2022-09-28 10:29:41",2265,12.34,24.89,324,68.74
"2022-09-28 10:29:42",2266,12.34,24.87,324,68.74
"2022-09-28 10:29:43",2267,12.34,24.89,324.7,68.07
"2022-09-28 10:29:44",2268,12.34,24.89,324.7,72.08
"2022-09-28 10:29:45",2269,12.34,24.87,313.7,63.4
"2022-09-28 10:29:46",2270,12.34,24.89,313.7,62.73
"2022-09-28 10:29:47",2271,12.34,24.89,309.2,62.07
"2022-09-28 10:29:48",2272,12.34,24.89,313,61.4
"2022-09-28 10:29:49",2273,12.34,24.89,309.9,62.07
"2022-09-28 10:29:50",2274,12.34,24.89,317.8,61.4
"2022-09-28 10:29:51",2275,12.34,24.89,322.6,65.4
"2022-09-28 10:29:52",2276,12.34,24.89,324.4,65.4
"2022-09-28 10:29:53",2277,12.34,24.89,324.7,64.74
"2022-09-28 10:29:54",2278,12.34,24.89,325.7,64.07
"2022-09-28 10:29:55",2279,12.34,24.89,325.7,65.4
"2022-09-28 10:29:56",2280,12.34,24.89,313,63.4
"2022-09-28 10:29:57",2281,12.34,24.89,318.8,62.73
"2022-09-28 10:29:58",2282,12.34,24.89,315.1,62.73
"2022-09-28 10:29:59",2283,12.34,24.89,302,62.07
"2022-09-28 10:30:00",2284,12.34,24.89,293.4,62.73
"2022-09-28 10:30:01",2285,12.34,24.89,292.7,62.73
"2022-09-28 10:30:02",2286,12.34,24.89,310.6,62.73
"2022-09-28 10:30:03",2287,12.34,24.89,333.7,67.41
"2022-09-28 10:30:04",2288,12.34,24.89,340.5,69.41
"2022-09-28 10:30:05",2289,12.34,24.89,340.5,69.41
"2022-09-28 10:30:06",2290,12.34,24.89,344.3,70.07
"2022-09-28 10:30:07",2291,12.34,24.89,346.4,72.08
"2022-09-28 10:30:08",2292,12.34,24.89,347.4,73.41
"2022-09-28 10:30:09",2293,12.34,24.89,348.8,74.08
"2022-09-28 10:30:10",2294,12.34,24.89,348.8,74.75
"2022-09-28 10:30:11",2295,12.34,24.89,349.1,74.75
"2022-09-28 10:30:12",2296,12.34,24.89,348.8,74.75
"2022-09-28 10:30:13",2297,12.34,24.89,348.1,74.75
"2022-09-28 10:30:14",2298,12.34,24.89,348.8,74.75
"2022-09-28 10:30:15",2299,12.34,24.89,350.2,74.75
"2022-09-28 10:30:16",2300,12.34,24.89,351.6,74.75
"2022-09-28 10:30:17",2301,12.34,24.92,352.9,74.75
"2022-09-28 10:30:18",2302,12.34,24.92,355.3,76.08
"2022-09-28 10:30:19",2303,12.34,24.92,356.4,76.08
"2022-09-28 10:30:20",2304,12.34,24.92,356.7,76.08
"2022-09-28 10:30:21",2305,12.34,24.89,357.8,76.08
"2022-09-28 10:30:22",2306,12.34,24.87,359.8,76.08
"2022-09-28 10:30:23",2307,12.34,24.84,362.2,77.42
"2022-09-28 10:30:24",2308,12.34,24.87,363.6,77.42
"2022-09-28 10:30:25",2309,12.34,24.89,364.6,77.42
"2022-09-28 10:30:26",2310,12.34,24.89,365,78.08
"2022-09-28 10:30:27",2311,12.34,24.89,365.3,78.08
"2022-09-28 10:30:28",2312,12.34,24.89,365.7,78.75
"2022-09-28 10:30:29",2313,12.34,24.89,366,78.75
"2022-09-28 10:30:30",2314,12.34,24.89,366.7,78.75
"2022-09-28 10:30:31",2315,12.34,24.89,367.1,78.75
"2022-09-28 10:30:32",2316,12.34,24.92,367.1,78.75
"2022-09-28 10:30:33",2317,12.33,24.89,367.4,78.75
"2022-09-28 10:30:34",2318,12.34,24.89,368.1,78.75
"2022-09-28 10:30:35",2319,12.34,24.92,368.4,78.75
"2022-09-28 10:30:36",2320,12.34,24.89,369.1,78.75
"2022-09-28 10:30:37",2321,12.34,24.89,369.1,79.42
"2022-09-28 10:30:38",2322,12.34,24.89,369.5,79.42
"2022-09-28 10:30:39",2323,12.34,24.89,369.8,79.42
"2022-09-28 10:30:40",2324,12.34,24.89,370.1,80.1
"2022-09-28 10:30:41",2325,12.34,24.89,370.5,80.1
"2022-09-28 10:30:42",2326,12.34,24.92,370.8,80.1
"2022-09-28 10:30:43",2327,12.34,24.92,370.8,80.1
"2022-09-28 10:30:44",2328,12.34,24.92,371.2,80.1
"2022-09-28 10:30:45",2329,12.34,24.92,370.8,80.1
"2022-09-28 10:30:46",2330,12.34,24.92,370.5,80.1
"2022-09-28 10:30:47",2331,12.34,24.92,370.1,79.42
"2022-09-28 10:30:48",2332,12.34,24.92,370.1,80.1
"2022-09-28 10:30:49",2333,12.34,24.92,370.1,79.42
"2022-09-28 10:30:50",2334,12.34,24.92,370.1,79.42
"2022-09-28 10:30:51",2335,12.34,24.92,370.1,79.42
"2022-09-28 10:30:52",2336,12.34,24.92,370.1,79.42
"2022-09-28 10:30:53",2337,12.34,24.95,370.1,80.1
"2022-09-28 10:30:54",2338,12.34,24.95,370.1,79.42
"2022-09-28 10:30:55",2339,12.34,24.95,370.1,79.42
"2022-09-28 10:30:56",2340,12.34,24.92,369.8,79.42
"2022-09-28 10:30:57",2341,12.34,24.92,369.8,79.42
"2022-09-28 10:30:58",2342,12.34,24.95,369.8,79.42
"2022-09-28 10:30:59",2343,12.34,24.92,369.8,79.42
"2022-09-28 10:31:00",2344,12.34,24.95,369.5,79.42
"2022-09-28 10:31:01",2345,12.34,24.95,369.5,79.42
"2022-09-28 10:31:02",2346,12.34,24.95,369.5,79.42
"2022-09-28 10:31:03",2347,12.34,24.95,369.1,79.42
"2022-09-28 10:31:04",2348,12.34,24.89,368.8,79.42
"2022-09-28 10:31:05",2349,12.34,24.89,368.4,78.75
"2022-09-28 10:31:06",2350,12.34,24.89,368.1,78.75
"2022-09-28 10:31:07",2351,12.34,24.89,368.1,79.42
"2022-09-28 10:31:08",2352,12.34,24.92,368.4,79.42
"2022-09-28 10:31:09",2353,12.34,24.95,368.8,79.42
"2022-09-28 10:31:10",2354,12.34,24.95,368.8,78.75
"2022-09-28 10:31:11",2355,12.34,24.95,368.4,79.42
"2022-09-28 10:31:12",2356,12.34,24.95,368.4,79.42
"2022-09-28 10:31:13",2357,12.34,24.95,368.1,79.42
"2022-09-28 10:31:14",2358,12.34,24.95,368.1,79.42
"2022-09-28 10:31:15",2359,12.34,24.95,367.7,79.42
"2022-09-28 10:31:16",2360,12.34,24.95,367.7,79.42
"2022-09-28 10:31:17",2361,12.34,24.95,367.4,78.75
"2022-09-28 10:31:18",2362,12.34,24.95,367.1,78.75
"2022-09-28 10:31:19",2363,12.34,24.98,367.1,78.75
"2022-09-28 10:31:20",2364,12.34,24.98,366.7,78.75
"2022-09-28 10:31:21",2365,12.34,24.98,366.7,78.75
"2022-09-28 10:31:22",2366,12.34,24.98,366,78.75
"2022-09-28 10:31:23",2367,12.34,24.98,366,78.75
"2022-09-28 10:31:24",2368,12.34,24.95,366,78.75
"2022-09-28 10:31:25",2369,12.34,24.98,365.7,78.75
"2022-09-28 10:31:26",2370,12.34,24.95,365.7,78.75
"2022-09-28 10:31:27",2371,12.34,24.98,365,78.75
"2022-09-28 10:31:28",2372,12.34,24.98,364.6,78.75
"2022-09-28 10:31:29",2373,12.34,24.95,364.6,78.75
"2022-09-28 10:31:30",2374,12.34,24.98,364.6,78.75
"2022-09-28 10:31:31",2375,12.34,24.98,364.3,78.08
"2022-09-28 10:31:32",2376,12.34,24.98,363.6,77.42
"2022-09-28 10:31:33",2377,12.34,24.98,363.3,77.42
"2022-09-28 10:31:34",2378,12.34,24.98,361.5,77.42
"2022-09-28 10:31:35",2379,12.34,24.98,360.2,77.42
"2022-09-28 10:31:36",2380,12.34,24.98,359.1,77.42
"2022-09-28 10:31:37",2381,12.34,24.95,358.4,76.75
"2022-09-28 10:31:38",2382,12.34,24.98,358.4,76.75
"2022-09-28 10:31:39",2383,12.34,24.95,358.1,77.42
"2022-09-28 10:31:40",2384,12.34,24.98,357.4,77.42
"2022-09-28 10:31:41",2385,12.34,24.98,357.1,76.75
"2022-09-28 10:31:42",2386,12.34,24.98,355.7,76.75
"2022-09-28 10:31:43",2387,12.34,24.98,355,76.08
"2022-09-28 10:31:44",2388,12.34,24.98,354.7,76.08
"2022-09-28 10:31:45",2389,12.34,24.98,354.3,76.08
"2022-09-28 10:31:46",2390,12.34,24.98,353.6,76.08
"2022-09-28 10:31:47",2391,12.34,24.98,353.3,76.08
"2022-09-28 10:31:48",2392,12.34,24.98,352.9,76.08
"2022-09-28 10:31:49",2393,12.34,24.98,352.6,76.08
"2022-09-28 10:31:50",2394,12.34,24.98,352.6,76.08
"2022-09-28 10:31:51",2395,12.34,24.98,352.2,76.08
"2022-09-28 10:31:52",2396,12.34,24.98,352.9,76.08
"2022-09-28 10:31:53",2397,12.34,24.98,352.9,76.08
"2022-09-28 10:31:54",2398,12.34,24.98,352.2,76.08
"2022-09-28 10:31:55",2399,12.34,24.98,351.9,76.08
"2022-09-28 10:31:56",2400,12.34,24.98,351.6,76.08
"2022-09-28 10:31:57",2401,12.34,24.98,351.6,76.08
"2022-09-28 10:31:58",2402,12.34,24.98,351.6,76.08
"2022-09-28 10:31:59",2403,12.34,24.95,351.2,76.08
"2022-09-28 10:32:00",2404,12.34,24.98,350.9,76.08
"2022-09-28 10:32:01",2405,12.34,24.95,350.2,76.08
"2022-09-28 10:32:02",2406,12.34,24.95,349.8,76.08
"2022-09-28 10:32:03",2407,12.34,24.95,349.5,76.08
"2022-09-28 10:32:04",2408,12.34,24.98,349.1,76.08
"2022-09-28 10:32:05",2409,12.34,24.98,348.8,75.41
"2022-09-28 10:32:06",2410,12.34,24.98,348.8,76.08
"2022-09-28 10:32:07",2411,12.34,24.95,348.1,76.08
"2022-09-28 10:32:08",2412,12.34,24.95,347.8,76.08
"2022-09-28 10:32:09",2413,12.34,24.95,347.1,75.41
"2022-09-28 10:32:10",2414,12.34,24.95,346.4,75.41
"2022-09-28 10:32:11",2415,12.34,24.95,346,75.41
"2022-09-28 10:32:12",2416,12.34,24.95,345.4,74.75
"2022-09-28 10:32:13",2417,12.34,24.95,345.4,75.41
"2022-09-28 10:32:14",2418,12.34,24.95,345,74.75
"2022-09-28 10:32:15",2419,12.34,24.95,344.7,74.75
"2022-09-28 10:32:16",2420,12.34,24.95,344.7,74.75
"2022-09-28 10:32:17",2421,12.34,24.95,344,74.75
"2022-09-28 10:32:18",2422,12.34,24.95,344,74.75
"2022-09-28 10:32:19",2423,12.34,24.95,344,74.75
"2022-09-28 10:32:20",2424,12.34,24.95,344,74.75
"2022-09-28 10:32:21",2425,12.34,24.95,343.3,74.75
"2022-09-28 10:32:22",2426,12.34,24.95,342.3,74.75
"2022-09-28 10:32:23",2427,12.34,24.98,341.9,74.75
"2022-09-28 10:32:24",2428,12.34,24.98,341.6,74.75
"2022-09-28 10:32:25",2429,12.34,24.95,341.2,74.75
"2022-09-28 10:32:26",2430,12.34,24.98,341.2,74.75
"2022-09-28 10:32:27",2431,12.34,24.98,341.2,74.75
"2022-09-28 10:32:28",2432,12.34,24.98,341.2,74.75
"2022-09-28 10:32:29",2433,12.34,24.95,340.9,74.75
"2022-09-28 10:32:30",2434,12.34,24.98,340.5,74.08
"2022-09-28 10:32:31",2435,12.34,24.95,340.9,74.08
"2022-09-28 10:32:32",2436,12.34,24.95,340.9,74.08
"2022-09-28 10:32:33",2437,12.34,24.95,340.9,74.08
"2022-09-28 10:32:34",2438,12.34,24.95,341.6,74.08
"2022-09-28 10:32:35",2439,12.34,24.95,342.3,74.75
"2022-09-28 10:32:36",2440,12.34,24.95,342.3,74.75
"2022-09-28 10:32:37",2441,12.34,24.95,341.9,74.75
"2022-09-28 10:32:38",2442,12.34,24.95,341.6,74.75
"2022-09-28 10:32:39",2443,12.34,24.95,342.6,74.75
"2022-09-28 10:32:40",2444,12.34,24.95,344,74.75
"2022-09-28 10:32:41",2445,12.34,24.98,344,74.75
"2022-09-28 10:32:42",2446,12.34,24.98,344,74.75
"2022-09-28 10:32:43",2447,12.34,24.98,344,74.75
"2022-09-28 10:32:44",2448,12.34,24.95,343.6,74.75
"2022-09-28 10:32:45",2449,12.34,24.95,343.6,74.75
"2022-09-28 10:32:46",2450,12.34,24.95,343.3,74.75
"2022-09-28 10:32:47",2451,12.34,24.95,343.3,74.75
"2022-09-28 10:32:48",2452,12.34,24.95,342.9,74.75
"2022-09-28 10:32:49",2453,12.34,24.95,342.9,74.75
"2022-09-28 10:32:50",2454,12.34,24.95,342.6,74.75
"2022-09-28 10:32:51",2455,12.34,24.95,342.3,74.75
"2022-09-28 10:32:52",2456,12.34,24.95,341.6,74.75
"2022-09-28 10:32:53",2457,12.34,24.95,340.5,74.75
"2022-09-28 10:32:54",2458,12.34,24.95,340.5,74.75
"2022-09-28 10:32:55",2459,12.34,24.95,340.5,74.75
"2022-09-28 10:32:56",2460,12.34,24.95,339.9,74.08
"2022-09-28 10:32:57",2461,12.34,24.95,339.2,74.08
"2022-09-28 10:32:58",2462,12.34,24.95,338.5,74.08
"2022-09-28 10:32:59",2463,12.34,24.95,338.1,74.08
"2022-09-28 10:33:00",2464,12.34,24.95,338.1,74.08
"2022-09-28 10:33:01",2465,12.34,24.95,337.8,74.08
"2022-09-28 10:33:02",2466,12.34,24.95,337.1,73.41
"2022-09-28 10:33:03",2467,12.34,24.95,335.7,73.41
"2022-09-28 10:33:04",2468,12.34,24.95,335.7,73.41
"2022-09-28 10:33:05",2469,12.34,24.95,335.4,73.41
"2022-09-28 10:33:06",2470,12.34,24.95,335.4,73.41
"2022-09-28 10:33:07",2471,12.34,24.95,335.4,73.41
"2022-09-28 10:33:08",2472,12.34,24.92,335,73.41
"2022-09-28 10:33:09",2473,12.34,24.95,333.7,73.41
"2022-09-28 10:33:10",2474,12.34,24.92,333,73.41
"2022-09-28 10:33:11",2475,12.34,24.95,332.3,73.41
"2022-09-28 10:33:12",2476,12.34,24.95,330.9,72.74
"2022-09-28 10:33:13",2477,12.34,24.95,330.6,72.08
"2022-09-28 10:33:14",2478,12.34,24.95,329.9,72.08
"2022-09-28 10:33:15",2479,12.34,24.95,329.9,72.08
"2022-09-28 10:33:16",2480,12.34,24.92,329.9,72.08
"2022-09-28 10:33:17",2481,12.34,24.95,329.9,72.08
"2022-09-28 10:33:18",2482,12.34,24.95,329.5,72.08
"2022-09-28 10:33:19",2483,12.34,24.95,329.9,72.08
"2022-09-28 10:33:20",2484,12.34,24.95,329.9,72.08
"2022-09-28 10:33:21",2485,12.34,24.95,330.2,72.08
"2022-09-28 10:33:22",2486,12.34,24.95,330.6,72.74
"2022-09-28 10:33:23",2487,12.34,24.95,331.2,72.74
"2022-09-28 10:33:24",2488,12.34,24.95,331.6,72.74
"2022-09-28 10:33:25",2489,12.34,24.95,331.6,72.08
"2022-09-28 10:33:26",2490,12.34,24.95,331.2,72.08
"2022-09-28 10:33:27",2491,12.34,24.95,331.6,72.08
"2022-09-28 10:33:28",2492,12.34,24.95,331.6,72.08
"2022-09-28 10:33:29",2493,12.34,24.95,331.6,72.08
"2022-09-28 10:33:30",2494,12.34,24.95,331.6,72.74
"2022-09-28 10:33:31",2495,12.34,24.95,331.2,72.74
"2022-09-28 10:33:32",2496,12.34,24.95,331.6,72.08
"2022-09-28 10:33:33",2497,12.34,24.95,331.6,72.74
"2022-09-28 10:33:34",2498,12.34,24.95,332.3,72.74
"2022-09-28 10:33:35",2499,12.34,24.95,332.3,72.74
"2022-09-28 10:33:36",2500,12.34,24.95,332.3,72.74
"2022-09-28 10:33:37",2501,12.34,24.95,332.6,73.41
"2022-09-28 10:33:38",2502,12.34,24.95,332.6,73.41
"2022-09-28 10:33:39",2503,12.34,24.95,333,73.41
"2022-09-28 10:33:40",2504,12.34,24.95,333.3,73.41
"2022-09-28 10:33:41",2505,12.34,24.95,333.3,73.41
"2022-09-28 10:33:42",2506,12.34,24.92,333.7,73.41
"2022-09-28 10:33:43",2507,12.34,24.95,334,73.41
"2022-09-28 10:33:44",2508,12.34,24.95,334,73.41
"2022-09-28 10:33:45",2509,12.34,24.95,334,73.41
"2022-09-28 10:33:46",2510,12.34,24.95,334,73.41
"2022-09-28 10:33:47",2511,12.34,24.95,334,73.41
"2022-09-28 10:33:48",2512,12.34,24.95,334.7,73.41
"2022-09-28 10:33:49",2513,12.34,24.95,334.7,73.41
"2022-09-28 10:33:50",2514,12.34,24.95,335,73.41
"2022-09-28 10:33:51",2515,12.34,24.95,335,73.41
"2022-09-28 10:33:52",2516,12.34,24.95,335,73.41
"2022-09-28 10:33:53",2517,12.34,24.95,335,73.41
"2022-09-28 10:33:54",2518,12.34,24.95,335,73.41
"2022-09-28 10:33:55",2519,12.34,24.95,335.4,73.41
"2022-09-28 10:33:56",2520,12.34,24.95,335.4,73.41
"2022-09-28 10:33:57",2521,12.34,24.95,335.4,73.41
"2022-09-28 10:33:58",2522,12.34,24.98,335.4,73.41
"2022-09-28 10:33:59",2523,12.34,24.98,335.7,73.41
"2022-09-28 10:34:00",2524,12.34,24.95,336.1,73.41
"2022-09-28 10:34:01",2525,12.34,24.95,336.1,73.41
"2022-09-28 10:34:02",2526,12.34,24.95,336.1,73.41
"2022-09-28 10:34:03",2527,12.34,24.95,335.7,73.41
"2022-09-28 10:34:04",2528,12.34,24.95,335.4,73.41
"2022-09-28 10:34:05",2529,12.34,24.95,335.4,73.41
"2022-09-28 10:34:06",2530,12.34,24.95,335.7,73.41
"2022-09-28 10:34:07",2531,12.34,24.95,336.1,73.41
"2022-09-28 10:34:08",2532,12.34,24.95,336.1,73.41
"2022-09-28 10:34:09",2533,12.34,24.95,335.7,73.41
"2022-09-28 10:34:10",2534,12.34,24.95,335.7,73.41
"2022-09-28 10:34:11",2535,12.34,24.98,336.4,73.41
"2022-09-28 10:34:12",2536,12.34,24.98,336.1,73.41
"2022-09-28 10:34:13",2537,12.34,24.95,336.8,73.41
"2022-09-28 10:34:14",2538,12.34,24.98,336.8,73.41
"2022-09-28 10:34:15",2539,12.34,24.95,336.8,73.41
