"TOA5","exp","CR1000","63522","CR1000.Std.32.03","CPU:Exp_03.CR1","41229","Exp03"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","Rs","TP","Vs","termopar"
"TS","RN","","","","","",""
"","","Min","Smp","Smp","Smp","Smp","Smp"
"2025-06-04 09:55:11",5300,12.86,23.55,108.4,21.74,21.69,21.14
"2025-06-04 09:55:12",5301,12.86,23.55,108.4,21.74,21.69,21.14
"2025-06-04 09:55:13",5302,12.86,23.55,108.4,21.74,21.69,21.06
"2025-06-04 09:55:14",5303,12.86,23.55,108.3,21.65,21.69,21.14
"2025-06-04 09:55:15",5304,12.86,23.55,108.4,21.74,21.69,21.14
"2025-06-04 09:55:16",5305,12.86,23.55,108.3,21.65,21.69,21.06
"2025-06-04 09:55:17",5306,12.86,23.55,108.3,21.65,21.69,21.06
"2025-06-04 09:55:18",5307,12.86,23.55,108.4,21.74,21.69,21.14
"2025-06-04 09:55:19",5308,12.86,23.55,108.3,21.65,21.69,21.06
"2025-06-04 09:55:20",5309,12.86,23.55,108.3,21.65,21.69,21.14
"2025-06-04 09:55:21",5310,12.86,23.55,108.4,21.74,21.69,21.14
"2025-06-04 09:55:22",5311,12.86,23.55,108.4,21.74,21.69,21.06
"2025-06-04 09:55:23",5312,12.86,23.55,108.4,21.74,21.69,21.14
"2025-06-04 09:55:24",5313,12.86,23.55,108.4,21.74,21.69,21.14
"2025-06-04 09:55:25",5314,12.86,23.55,108.4,21.74,21.69,21.14
"2025-06-04 09:55:26",5315,12.86,23.55,108.4,21.74,21.69,21.14
"2025-06-04 09:55:27",5316,12.86,23.55,108.4,21.74,21.69,21.14
"2025-06-04 09:55:28",5317,12.86,23.55,108.4,21.74,21.69,21.14
"2025-06-04 09:55:29",5318,12.86,23.55,108.3,21.65,21.69,21.14
"2025-06-04 09:55:30",5319,12.86,23.55,108.3,21.65,21.69,21.14
"2025-06-04 09:55:31",5320,12.86,23.55,108.3,21.65,21.69,21.14
"2025-06-04 09:55:32",5321,12.86,23.55,108.3,21.56,21.68,21.14
"2025-06-04 09:55:33",5322,12.86,23.55,108.3,21.65,21.69,21.14
"2025-06-04 09:55:34",5323,12.86,23.55,108.3,21.56,21.68,21.14
"2025-06-04 09:55:35",5324,12.86,23.55,108.3,21.65,21.69,21.14
"2025-06-04 09:55:36",5325,12.86,23.55,108.3,21.56,21.68,21.14
"2025-06-04 09:55:37",5326,12.86,23.55,108.3,21.56,21.68,21.14
"2025-06-04 09:55:38",5327,12.86,23.55,108.3,21.65,21.69,21.14
"2025-06-04 09:55:39",5328,12.86,23.55,108.3,21.65,21.69,21.14
"2025-06-04 09:55:40",5329,12.86,23.55,108.3,21.56,21.68,21.14
"2025-06-04 09:55:41",5330,12.86,23.55,108.3,21.56,21.68,21.14
"2025-06-04 09:55:42",5331,12.86,23.55,108.3,21.56,21.68,21.14
"2025-06-04 09:55:43",5332,12.86,23.55,108.3,21.56,21.68,21.14
"2025-06-04 09:55:44",5333,12.86,23.55,108.3,21.47,21.67,21.14
"2025-06-04 09:55:45",5334,12.86,23.55,108.3,21.56,21.68,21.14
"2025-06-04 09:55:46",5335,12.86,23.58,108.3,21.56,21.68,21.14
"2025-06-04 09:55:47",5336,12.86,23.58,108.3,21.56,21.68,21.17
"2025-06-04 09:55:48",5337,12.86,23.58,108.3,21.65,21.69,21.17
"2025-06-04 09:55:49",5338,12.86,23.58,108.3,21.65,21.69,21.17
"2025-06-04 09:55:50",5339,12.86,23.58,108.3,21.56,21.68,21.17
"2025-06-04 09:55:51",5340,12.86,23.58,108.3,21.65,21.69,21.17
"2025-06-04 09:55:52",5341,12.86,23.58,108.3,21.65,21.69,21.09
"2025-06-04 09:55:53",5342,12.86,23.58,108.3,21.65,21.69,21.09
"2025-06-04 09:55:54",5343,12.86,23.58,108.3,21.65,21.69,21.09
"2025-06-04 09:55:55",5344,12.86,23.58,108.3,21.56,21.68,21.17
"2025-06-04 09:55:56",5345,12.86,23.58,108.3,21.65,21.69,21.09
"2025-06-04 09:55:57",5346,12.86,23.55,108.3,21.65,21.69,21.17
"2025-06-04 09:55:58",5347,12.86,23.58,108.3,21.65,21.69,21.06
"2025-06-04 09:55:59",5348,12.86,23.58,108.3,21.65,21.69,21.09
"2025-06-04 09:56:00",5349,12.86,23.58,108.3,21.65,21.69,21
"2025-06-04 09:56:01",5350,12.86,23.58,108.3,21.65,21.69,21.17
"2025-06-04 09:56:02",5351,12.86,23.58,108.3,21.65,21.69,21.09
"2025-06-04 09:56:03",5352,12.86,23.58,108.4,21.74,21.69,21.09
"2025-06-04 09:56:04",5353,12.86,23.58,108.3,21.65,21.69,21.09
"2025-06-04 09:56:05",5354,12.86,23.58,108.4,21.74,21.69,21.09
"2025-06-04 09:56:06",5355,12.86,23.58,108.4,21.74,21.69,21.09
"2025-06-04 09:56:07",5356,12.86,23.58,108.3,21.66,21.69,21.17
"2025-06-04 09:56:08",5357,12.86,23.58,108.4,21.74,21.69,21.17
"2025-06-04 09:56:09",5358,12.86,23.58,108.3,21.66,21.69,21.17
"2025-06-04 09:56:10",5359,12.86,23.58,108.4,21.74,21.69,21.17
"2025-06-04 09:56:11",5360,12.86,23.58,108.3,21.66,21.69,21.17
"2025-06-04 09:56:12",5361,12.86,23.58,108.3,21.66,21.69,21.17
"2025-06-04 09:56:13",5362,12.86,23.58,108.3,21.66,21.69,21.17
"2025-06-04 09:56:14",5363,12.86,23.58,108.3,21.66,21.69,21.17
"2025-06-04 09:56:15",5364,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:16",5365,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:17",5366,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:18",5367,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:19",5368,12.85,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:20",5369,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:21",5370,12.86,23.55,108.3,21.66,21.69,21.09
"2025-06-04 09:56:22",5371,12.86,23.58,108.3,21.57,21.68,21.06
"2025-06-04 09:56:23",5372,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:24",5373,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:25",5374,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:26",5375,12.86,23.58,108.3,21.48,21.67,21.17
"2025-06-04 09:56:27",5376,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:28",5377,12.86,23.58,108.3,21.66,21.69,21.09
"2025-06-04 09:56:29",5378,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:30",5379,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:31",5380,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:32",5381,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:33",5382,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:34",5383,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:35",5384,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:36",5385,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:37",5386,12.86,23.58,108.3,21.66,21.69,21.17
"2025-06-04 09:56:38",5387,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:39",5388,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:40",5389,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:41",5390,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:42",5391,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:43",5392,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:44",5393,12.86,23.58,108.3,21.57,21.68,21.17
"2025-06-04 09:56:45",5394,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:46",5395,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:47",5396,12.85,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:48",5397,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:49",5398,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:50",5399,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:51",5400,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:52",5401,12.86,23.58,108.3,21.66,21.69,21.09
"2025-06-04 09:56:53",5402,12.86,23.58,108.3,21.48,21.67,21.09
"2025-06-04 09:56:54",5403,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:55",5404,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:56",5405,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:57",5406,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:56:58",5407,12.86,23.58,108.3,21.66,21.69,21
"2025-06-04 09:56:59",5408,12.86,23.58,108.3,21.66,21.69,21.09
"2025-06-04 09:57:00",5409,12.86,23.58,108.3,21.66,21.69,21
"2025-06-04 09:57:01",5410,12.86,23.58,108.3,21.66,21.69,21.09
"2025-06-04 09:57:02",5411,12.86,23.58,108.3,21.66,21.69,21.09
"2025-06-04 09:57:03",5412,12.86,23.58,108.3,21.66,21.69,21.09
"2025-06-04 09:57:04",5413,12.86,23.58,108.3,21.57,21.68,21.09
"2025-06-04 09:57:05",5414,12.86,23.58,108.3,21.57,21.68,21
"2025-06-04 09:57:06",5415,12.86,23.58,108.3,21.65,21.69,21.09
"2025-06-04 09:57:07",5416,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:08",5417,12.86,23.58,108.3,21.65,21.69,21
"2025-06-04 09:57:09",5418,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:10",5419,12.86,23.58,108.3,21.65,21.69,21
"2025-06-04 09:57:11",5420,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:12",5421,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:13",5422,12.86,23.58,108.3,21.56,21.68,21.09
"2025-06-04 09:57:14",5423,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:15",5424,12.86,23.58,108.3,21.56,21.68,21.09
"2025-06-04 09:57:16",5425,12.86,23.58,108.3,21.56,21.68,21.09
"2025-06-04 09:57:17",5426,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:18",5427,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:57:19",5428,12.86,23.58,108.3,21.56,21.68,21.09
"2025-06-04 09:57:20",5429,12.86,23.58,108.3,21.56,21.68,21.09
"2025-06-04 09:57:21",5430,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:22",5431,12.86,23.58,108.3,21.56,21.68,21.09
"2025-06-04 09:57:23",5432,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:24",5433,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:25",5434,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:26",5435,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:27",5436,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:28",5437,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:29",5438,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:30",5439,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:31",5440,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:32",5441,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:33",5442,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:34",5443,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:35",5444,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:36",5445,12.86,23.58,108.3,21.65,21.69,21
"2025-06-04 09:57:37",5446,12.86,23.58,108.3,21.56,21.68,21.09
"2025-06-04 09:57:38",5447,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:39",5448,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:40",5449,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:41",5450,12.86,23.58,108.3,21.56,21.68,21.09
"2025-06-04 09:57:42",5451,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:43",5452,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:57:44",5453,12.86,23.58,108.3,21.48,21.67,21.09
"2025-06-04 09:57:45",5454,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:46",5455,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:57:47",5456,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:57:48",5457,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:57:49",5458,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:57:50",5459,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:57:51",5460,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:52",5461,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:53",5462,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:54",5463,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:57:55",5464,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:56",5465,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:57",5466,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:57:58",5467,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:57:59",5468,12.86,23.58,108.3,21.65,21.69,21
"2025-06-04 09:58:00",5469,12.86,23.58,108.3,21.65,21.69,21
"2025-06-04 09:58:01",5470,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:58:02",5471,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:58:03",5472,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:58:04",5473,12.86,23.58,108.2,21.39,21.67,21
"2025-06-04 09:58:05",5474,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:58:06",5475,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:58:07",5476,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:58:08",5477,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:58:09",5478,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:58:10",5479,12.86,23.58,108.3,21.56,21.68,21
"2025-06-04 09:58:11",5480,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:58:12",5481,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:58:13",5482,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:58:14",5483,12.86,23.58,108.2,21.39,21.67,21
"2025-06-04 09:58:15",5484,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:58:16",5485,12.86,23.58,108.3,21.48,21.67,21
"2025-06-04 09:58:17",5486,12.86,23.58,108.2,21.39,21.67,21
"2025-06-04 09:58:18",5487,12.86,23.61,108.3,21.48,21.67,21
"2025-06-04 09:58:19",5488,12.86,23.58,108.3,21.48,21.67,21.03
"2025-06-04 09:58:20",5489,12.86,23.61,108.3,21.56,21.68,21
"2025-06-04 09:58:21",5490,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:22",5491,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:23",5492,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:24",5493,12.86,23.61,108.3,21.56,21.68,21.03
"2025-06-04 09:58:25",5494,12.86,23.61,108.3,21.56,21.68,21.03
"2025-06-04 09:58:26",5495,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:27",5496,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:28",5497,12.86,23.61,108.3,21.56,21.68,20.95
"2025-06-04 09:58:29",5498,12.86,23.61,108.3,21.56,21.68,21.03
"2025-06-04 09:58:30",5499,12.86,23.61,108.3,21.56,21.68,20.95
"2025-06-04 09:58:31",5500,12.86,23.61,108.3,21.56,21.68,21.03
"2025-06-04 09:58:32",5501,12.86,23.61,108.3,21.56,21.68,21.03
"2025-06-04 09:58:33",5502,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:34",5503,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:35",5504,12.86,23.61,108.3,21.56,21.68,21.03
"2025-06-04 09:58:36",5505,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:37",5506,12.86,23.61,108.3,21.56,21.68,21.03
"2025-06-04 09:58:38",5507,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:39",5508,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:40",5509,12.86,23.61,108.2,21.39,21.67,21.03
"2025-06-04 09:58:41",5510,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:42",5511,12.86,23.61,108.3,21.56,21.68,21.03
"2025-06-04 09:58:43",5512,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:44",5513,12.86,23.61,108.3,21.56,21.68,21.03
"2025-06-04 09:58:45",5514,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:46",5515,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:47",5516,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:48",5517,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:49",5518,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:50",5519,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:51",5520,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:58:52",5521,12.86,23.61,108.2,21.39,21.67,21.03
"2025-06-04 09:58:53",5522,12.86,23.61,108.2,21.39,21.67,21.03
"2025-06-04 09:58:54",5523,12.86,23.61,108.2,21.39,21.67,21.03
"2025-06-04 09:58:55",5524,12.86,23.61,108.2,21.39,21.67,21.03
"2025-06-04 09:58:56",5525,12.86,23.61,108.2,21.39,21.67,21.03
"2025-06-04 09:58:57",5526,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:58:58",5527,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:58:59",5528,12.86,23.61,108.3,21.56,21.68,20.95
"2025-06-04 09:59:00",5529,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:59:01",5530,12.86,23.61,108.3,21.56,21.68,21.03
"2025-06-04 09:59:02",5531,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:59:03",5532,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:59:04",5533,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:59:05",5534,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:06",5535,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:07",5536,12.86,23.61,108.2,21.39,21.67,21.03
"2025-06-04 09:59:08",5537,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:09",5538,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:59:10",5539,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:11",5540,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:12",5541,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:13",5542,12.86,23.61,108.3,21.56,21.68,21.03
"2025-06-04 09:59:14",5543,12.86,23.61,108.3,21.56,21.68,20.95
"2025-06-04 09:59:15",5544,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:59:16",5545,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:17",5546,12.86,23.61,108.2,21.39,21.67,21.03
"2025-06-04 09:59:18",5547,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:19",5548,12.86,23.61,108.2,21.39,21.67,21.03
"2025-06-04 09:59:20",5549,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:59:21",5550,12.86,23.61,108.2,21.39,21.67,21.03
"2025-06-04 09:59:22",5551,12.86,23.61,108.2,21.39,21.67,21.03
"2025-06-04 09:59:23",5552,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:59:24",5553,12.86,23.61,108.2,21.39,21.67,20.95
"2025-06-04 09:59:25",5554,12.86,23.61,108.2,21.39,21.67,20.86
"2025-06-04 09:59:26",5555,12.86,23.61,108.2,21.39,21.67,20.95
"2025-06-04 09:59:27",5556,12.86,23.61,108.3,21.48,21.67,20.86
"2025-06-04 09:59:28",5557,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:29",5558,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:30",5559,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:31",5560,12.86,23.61,108.3,21.48,21.67,20.86
"2025-06-04 09:59:32",5561,12.86,23.61,108.3,21.56,21.68,20.95
"2025-06-04 09:59:33",5562,12.86,23.61,108.3,21.48,21.67,20.86
"2025-06-04 09:59:34",5563,12.86,23.61,108.3,21.48,21.67,20.86
"2025-06-04 09:59:35",5564,12.86,23.61,108.3,21.48,21.67,20.86
"2025-06-04 09:59:36",5565,12.86,23.61,108.3,21.48,21.67,20.86
"2025-06-04 09:59:37",5566,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:38",5567,12.86,23.61,108.3,21.48,21.67,20.86
"2025-06-04 09:59:39",5568,12.86,23.61,108.3,21.48,21.67,20.86
"2025-06-04 09:59:40",5569,12.86,23.61,108.3,21.48,21.67,20.86
"2025-06-04 09:59:41",5570,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:42",5571,12.86,23.61,108.3,21.56,21.68,20.95
"2025-06-04 09:59:43",5572,12.86,23.61,108.3,21.56,21.68,20.95
"2025-06-04 09:59:44",5573,12.86,23.61,108.3,21.56,21.68,20.95
"2025-06-04 09:59:45",5574,12.86,23.61,108.3,21.56,21.68,20.95
"2025-06-04 09:59:46",5575,12.86,23.61,108.3,21.56,21.68,20.95
"2025-06-04 09:59:47",5576,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:48",5577,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:49",5578,12.86,23.61,108.3,21.56,21.68,20.95
"2025-06-04 09:59:50",5579,12.86,23.61,108.3,21.56,21.68,20.95
"2025-06-04 09:59:51",5580,12.86,23.61,108.2,21.39,21.67,20.95
"2025-06-04 09:59:52",5581,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:53",5582,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 09:59:54",5583,12.86,23.61,108.2,21.39,21.67,20.95
"2025-06-04 09:59:55",5584,12.86,23.61,108.2,21.39,21.67,20.95
"2025-06-04 09:59:56",5585,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 09:59:57",5586,12.86,23.61,108.2,21.39,21.67,20.86
"2025-06-04 09:59:58",5587,12.86,23.61,108.2,21.39,21.67,20.95
"2025-06-04 09:59:59",5588,12.86,23.61,108.2,21.39,21.67,21.03
"2025-06-04 10:00:00",5589,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 10:00:01",5590,12.86,23.61,108.3,21.48,21.67,21.03
"2025-06-04 10:00:02",5591,12.86,23.61,108.2,21.39,21.67,21.03
"2025-06-04 10:00:03",5592,12.86,23.61,108.2,21.39,21.67,20.95
"2025-06-04 10:00:04",5593,12.85,23.61,108.2,21.39,21.67,21.03
"2025-06-04 10:00:05",5594,12.86,23.61,108.3,21.48,21.67,20.95
"2025-06-04 10:00:06",5595,12.86,23.61,108.3,21.47,21.67,21.03
"2025-06-04 10:00:07",5596,12.86,23.61,108.3,21.47,21.67,21.03
"2025-06-04 10:00:08",5597,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:09",5598,12.86,23.61,108.3,21.47,21.67,20.95
"2025-06-04 10:00:10",5599,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:11",5600,12.86,23.61,108.2,21.39,21.66,21.03
"2025-06-04 10:00:12",5601,12.86,23.61,108.2,21.39,21.66,21.03
"2025-06-04 10:00:13",5602,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:14",5603,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:15",5604,12.86,23.61,108.2,21.3,21.66,21.03
"2025-06-04 10:00:16",5605,12.86,23.61,108.2,21.39,21.66,21.03
"2025-06-04 10:00:17",5606,12.86,23.61,108.2,21.39,21.66,21.03
"2025-06-04 10:00:18",5607,12.86,23.61,108.2,21.3,21.66,20.95
"2025-06-04 10:00:19",5608,12.86,23.61,108.2,21.39,21.66,21.03
"2025-06-04 10:00:20",5609,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:21",5610,12.86,23.61,108.2,21.39,21.66,20.86
"2025-06-04 10:00:22",5611,12.86,23.61,108.2,21.39,21.66,20.86
"2025-06-04 10:00:23",5612,12.86,23.61,108.2,21.39,21.66,21.03
"2025-06-04 10:00:24",5613,12.86,23.61,108.2,21.39,21.66,21.03
"2025-06-04 10:00:25",5614,12.86,23.61,108.2,21.39,21.66,21.03
"2025-06-04 10:00:26",5615,12.86,23.61,108.2,21.3,21.66,20.95
"2025-06-04 10:00:27",5616,12.86,23.61,108.2,21.39,21.66,21.03
"2025-06-04 10:00:28",5617,12.86,23.61,108.2,21.39,21.66,21.03
"2025-06-04 10:00:29",5618,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:30",5619,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:31",5620,12.86,23.61,108.2,21.39,21.66,21.03
"2025-06-04 10:00:32",5621,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:33",5622,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:34",5623,12.86,23.61,108.2,21.39,21.66,21.03
"2025-06-04 10:00:35",5624,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:36",5625,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:37",5626,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:38",5627,12.86,23.61,108.2,21.39,21.66,20.86
"2025-06-04 10:00:39",5628,12.86,23.61,108.2,21.3,21.66,20.95
"2025-06-04 10:00:40",5629,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:41",5630,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:42",5631,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:43",5632,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:44",5633,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:45",5634,12.86,23.61,108.2,21.39,21.66,20.86
"2025-06-04 10:00:46",5635,12.86,23.61,108.2,21.39,21.66,20.95
"2025-06-04 10:00:47",5636,12.86,23.61,108.2,21.39,21.66,20.86
"2025-06-04 10:00:48",5637,12.86,23.61,108.3,21.47,21.67,20.95
"2025-06-04 10:00:49",5638,12.86,23.61,108.3,21.47,21.67,20.95
"2025-06-04 10:00:50",5639,12.86,23.61,108.3,21.47,21.67,20.86
"2025-06-04 10:00:51",5640,12.86,23.61,108.2,21.39,21.66,20.86
